0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036: ReferencePressure(Pa): 95825,,,,,,,,,,,,,,,,,,,,,,,,,,,,
now (ms),fps,gpsTime,gpsLat (deg),gpsLon (deg),gpsAlt (m),gpsHead (deg),gpsSpeed (m/s),gpsSats,bmpTemp (deg C),bmpPressure (Pa),bmpAlt (m),thermistor0 (deg C),thermistor1 (deg C),thermistor2 (deg C),thermistor3 (deg C),thermistor4 (deg C),tmp0 (deg C),tmp1 (deg C),gyroTemp (deg C),accelX (m/s^2),accelY (m/s^2),accelZ (m/s^2),angVelX (deg/s),angVelY (deg/s),angVelZ (deg/s),magX (Gauss),magY (Gauss),magZ (Gauss)
1076: XTendAPI: Going to ENextSection::Failure because of unhandled API Identifier 138!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084: XTendAPI: In failure state with 1 bytes remaining,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500836,106,09:03.2,24,121,0,0,0,0,37.7,95802,2.027,-7.445,-7.573,-9.289,-10.391,-6.559,36.812,36.375,38.304,0.609534,0.502254,-10.693848,-7.230897,-5.005529,3.963372,25.205385,-0.000769,-0.000769
501340,106,09:03.7,24,121,0,0,0,0,35.1,95206,54.637,-7.831,-7.831,-9.561,-10.673,-6.809,36.875,36.5,38.225,0.38919,0.78082,-10.674914,-7.844898,-3.313801,6.539672,25.205385,-0.000769,-0.000769
501840,106,09:04.2,24,121,0,0,0,0,37.7,95807,1.585,-7.445,-7.831,-9.425,-10.532,-6.559,36.875,36.375,38.236,0.360173,0.848818,-10.651389,-5.957088,-2.961115,6.717011,25.205385,-0.000769,-0.000769
502348,106,09:04.7,24,121,0,0,0,0,37.8,95808,1.498,-7.445,-7.831,-9.289,-10.391,-6.434,36.875,36.375,38.254,0.384959,0.84267,-10.659727,-6.352817,-1.952914,6.654011,25.205385,-0.000769,-0.000769
502855,106,09:05.2,24,121,0,0,0,0,37.7,95805,1.762,-7.317,-7.445,-9.289,-10.391,-6.434,36.875,36.375,38.371,0.462537,0.87405,-10.659915,-6.2998,-3.155865,6.664064,25.205385,-0.000769,-0.000769
503361,106,09:05.7,24,121,0,0,0,0,37.8,95806,1.675,-7.445,-7.445,-9.289,-10.391,-6.559,36.875,36.375,38.268,0.397498,0.885594,-10.657616,-6.011861,-2.809992,6.668999,25.205385,-0.000769,-0.000769
503868,106,09:06.3,24,121,0,0,0,0,37.8,95816,0.793,-7.317,-7.317,-8.885,-9.973,-6.185,36.812,36.375,38.221,0.363555,0.882699,-10.659849,-6.205754,-2.050471,6.642598,25.205385,-0.000769,-0.000769
504375,107,09:06.8,24,121,0,0,0,0,37.7,95799,2.291,-7.573,-7.702,-9.561,-10.532,-6.684,36.812,36.437,38.311,0.387075,0.875412,-10.657282,-5.759561,-3.024804,6.616269,25.205385,-0.000769,-0.000769
504882,107,09:07.3,24,121,0,0,0,0,37.8,95804,1.85,-7.573,-7.573,-9.561,-10.673,-6.809,36.812,36.437,38.289,0.401091,0.478854,-10.648135,-2.221831,-4.000263,5.645819,25.205385,-0.000769,-0.000769
505388,107,09:07.8,24,121,0,0,0,0,37.8,95814,0.97,-11.1,-11.243,-14.114,-15.749,-10.814,36.812,36.437,38.279,0.218066,0.373152,-10.81196,0.740797,-2.051035,7.897385,25.205385,-0.000769,-0.000769
505889,107,09:08.3,24,121,0,0,0,0,37.8,95810,1.321,-9.154,-9.154,-10.957,-12.418,-8.486,36.812,36.437,38.379,0.227211,-0.071671,-10.634112,1.539297,-2.121735,17.614635,25.205385,-0.000769,-0.000769
506392,105,09:08.8,24,121,0,0,0,0,32.5,94378,128.171,-8.354,-8.619,-10.532,-11.825,-7.573,36.812,36.812,38.375,0.240689,-0.216773,-11.116657,-5.387135,-0.472483,25.400007,25.205385,-0.000769,-0.000769
506899,105,09:09.3,24,121,0,0,0,0,37.8,95805,1.762,-7.702,-7.702,-9.561,-10.673,-6.935,36.687,36.437,38.346,0.250867,-0.26032,-10.884072,-4.960551,-2.273776,28.993528,25.205385,-0.000769,-0.000769
507404,107,09:09.8,24,121,0,0,0,0,37.8,95803,1.939,-7.445,-7.445,-9.154,-10.251,-6.434,36.687,36.437,38.364,0.196213,-0.254996,-10.123083,-3.212543,-4.149842,33.084156,25.205385,-0.000769,-0.000769
507906,107,09:10.3,24,121,0,0,0,0,37.8,95807,1.585,-7.445,-7.573,-9.425,-10.532,-6.684,36.562,36.437,38.296,0.185637,-0.228036,-10.373099,-0.559527,-4.320601,35.914649,25.205385,-0.000769,-0.000769
508410,107,09:10.8,24,121,0,0,0,0,37.8,95804,1.85,-7.317,-7.317,-9.154,-10.391,-6.559,36.562,36.437,38.45,0.150663,-0.25118,-10.517234,0.907348,3.441983,35.662555,25.205385,-0.000769,-0.000769
508910,107,09:11.3,24,121,0,0,0,0,37.8,95797,2.465,-7.445,-7.445,-9.154,-10.251,-6.309,36.562,36.437,38.225,0.099605,-0.279399,-10.774501,-6.681939,0.643739,39.691783,25.205385,-0.000769,-0.000769
509410,106,09:11.8,24,121,0,0,0,0,37.8,95800,2.204,-6.809,-6.684,-8.354,-9.289,-5.572,36.5,36.437,38.257,0.16436,-0.267383,-10.69621,-10.224478,-3.884818,37.415298,25.205385,-0.000769,-0.000769
509916,106,09:12.3,24,121,0,0,0,0,37.8,95802,2.027,-11.825,-12.12,-14.919,-16.259,-10.532,36.437,36.437,38.379,0.130575,-0.222945,-10.612673,-1.634952,-4.94258,29.548542,25.205385,-0.000769,-0.000769
510420,107,09:12.8,24,121,0,0,0,0,37.8,95795,2.642,-7.445,-7.445,-9.019,-9.973,-6.309,36.375,36.437,38.354,0.010622,-0.285225,-10.59963,-4.120509,-2.065609,-10.215217,25.205385,-0.000769,-0.000769
510920,107,09:13.3,24,121,0,0,0,0,37.8,95803,1.939,-8.885,-9.154,-10.673,-11.825,-7.702,36.187,36.437,38.343,0.086313,-0.290987,-10.732368,-9.642508,-5.799834,-27.880519,25.205385,-0.000769,-0.000769
511423,105,09:13.8,24,121,0,0,0,0,37.8,95800,2.204,-6.185,-6.309,-7.831,-8.619,-4.968,36.125,36.5,38.304,0.026106,-0.270422,-10.762667,-12.231211,-6.128604,-44.398265,25.205385,-0.000769,-0.000769
511924,105,09:14.3,24,121,0,0,0,0,37.8,95800,2.204,-6.684,-6.684,-8.223,-9.289,-5.693,36.062,36.5,38.339,0.209427,-0.323655,-10.669597,-4.924821,0.214587,-1.995458,25.205385,-0.000769,-0.000769
512432,106,09:14.8,24,121,0,0,0,0,37.8,95797,2.465,-5.693,-5.816,-7.062,-7.831,-4.374,36,36.5,38.304,0.130191,-0.318528,-10.578352,-6.809513,-4.828351,-13.068336,25.205385,-0.000769,-0.000769
512932,106,09:15.3,24,121,0,0,0,0,37.8,95796,2.555,-6.684,-6.809,-8.354,-9.154,-5.45,35.875,36.5,38.339,0.14503,-0.322159,-10.695597,-7.842443,-5.900578,-15.293102,25.205385,-0.000769,-0.000769
513433,106,09:15.8,24,121,0,0,0,0,37.8,95794,2.732,-7.702,-7.702,-9.698,-10.814,-6.684,35.812,36.5,38.304,0.09302,-0.203123,-10.672427,-8.552209,-0.608049,10.298542,25.205385,-0.000769,-0.000769
513934,106,09:16.3,24,121,0,0,0,0,37.8,95799,2.291,-6.809,-6.935,-8.486,-9.561,-5.939,35.75,36.5,38.293,0.059141,-0.276068,-10.797561,-7.913695,-8.480131,-8.547046,25.205385,-0.000769,-0.000769
514441,106,09:16.8,24,121,0,0,0,0,36.6,96196,-32.611,-9.019,-8.885,-10.957,-11.972,-8.223,35.812,36.562,38.357,0.041405,-0.266104,-10.490707,-2.368609,0.663471,26.468601,25.205385,-0.000769,-0.000769
514941,106,09:17.3,24,121,0,0,0,0,36.6,96222,-34.894,-8.751,-8.885,-10.957,-11.825,-8.223,35.687,36.625,38.3,0.090618,-0.386217,-10.56441,-3.785331,-6.100033,5.174109,25.205385,-0.000769,-0.000769
515444,106,09:17.8,24,121,0,0,0,0,37.8,95801,2.114,-7.831,-8.092,-9.561,-10.391,-6.935,35.562,36.625,38.439,-0.077975,-0.325437,-10.666213,-5.050348,-4.323763,13.235219,25.205385,-0.000769,-0.000769
515944,106,09:18.3,24,121,0,0,0,0,37.8,95807,1.585,-7.189,-7.445,-8.885,-9.835,-6.062,35.375,36.562,38.357,0.112505,-0.452865,-10.715065,-8.405865,0.392742,25.484399,25.205385,-0.000769,-0.000769
516450,106,09:18.8,24,121,0,0,0,0,37.8,95806,1.675,-6.935,-7.317,-8.751,-9.835,-5.939,35.312,36.625,38.629,-0.244497,-0.663952,-10.554182,-1.288517,-13.963735,-22.117061,25.205385,-0.000769,-0.000769
516956,106,09:19.3,24,121,0,0,0,0,37.8,95808,1.498,-7.189,-7.317,-9.154,-10.251,-6.434,35.25,36.562,38.407,-0.554685,-0.47246,-10.604978,-12.100041,-8.880448,-32.622005,25.205385,-0.000769,-0.000769
517458,106,09:19.8,24,121,0,0,0,0,37.8,95807,1.585,-6.309,-6.434,-7.831,-8.751,-5.088,35.25,36.562,38.311,-0.038124,-0.434356,-10.646855,-18.749147,2.968993,-19.854852,25.205385,-0.000769,-0.000769
517964,106,09:20.3,24,121,0,0,0,0,31.9,94231,141.28,-7.831,-7.831,-9.698,-10.814,-6.935,35.25,36.937,38.493,-0.052467,-0.433132,-10.733271,-4.283623,-9.250321,-29.560359,25.205385,-0.000769,-0.000769
518464,106,09:20.8,24,121,0,0,0,0,37.8,95802,2.027,-7.189,-7.317,-8.751,-9.698,-6.062,35.125,36.562,38.339,-0.902763,-0.628334,-10.515929,-3.158649,-10.234133,6.31211,25.205385,-0.000769,-0.000769
518965,106,09:21.4,24,121,0,0,0,0,37.8,95807,1.585,-7.961,-7.961,-9.698,-11.1,-7.062,35.125,36.562,38.321,-1.006717,-0.498345,-10.520401,-9.674114,-3.302767,1.839697,25.205385,-0.000769,-0.000769
519467,106,09:21.9,24,121,0,0,0,0,37.8,95802,2.027,-8.619,-8.619,-10.673,-11.825,-7.831,35.062,36.562,38.407,-0.58722,-0.618577,-10.535222,-9.878562,-5.193567,-35.682086,25.205385,-0.000769,-0.000769
519968,106,09:22.4,24,121,0,0,0,0,37.8,95797,2.465,-7.702,-7.702,-9.561,-10.673,-6.935,34.937,36.562,38.382,-0.399875,-0.479802,-10.553382,-9.608619,1.593476,5.200886,25.205385,-0.000769,-0.000769
520476,106,09:22.9,24,121,0,0,0,0,37.8,95801,2.114,-6.309,-6.559,-7.702,-8.619,-4.968,34.937,36.562,38.436,-0.436749,-0.40174,-10.617027,-8.218824,-0.037137,9.041415,25.205385,-0.000769,-0.000769
520976,106,09:23.4,24,121,0,0,0,0,37.8,95806,1.675,-6.559,-7.062,-8.885,-9.019,-4.729,34.875,36.562,38.439,-0.346309,-0.216175,-10.535651,-6.647277,0.393971,17.543138,25.205385,-0.000769,-0.000769
521484,106,09:23.9,24,121,0,0,0,0,37.8,95804,1.85,-7.831,-7.961,-9.698,-10.814,-6.809,34.875,36.625,38.4,-0.317804,-0.151477,-10.564719,-5.442828,-0.23028,2.632733,25.205385,-0.000769,-0.000769
521984,106,09:24.4,24,121,0,0,0,0,37.8,95796,2.555,-7.062,-7.189,-8.885,-9.835,-6.062,34.875,36.625,38.632,-0.339153,-0.12986,-10.660326,-7.605641,-6.850207,-24.062545,25.205385,-0.000769,-0.000769
522485,107,09:24.9,24,121,0,0,0,0,37.8,95789,3.171,-7.445,-7.573,-9.425,-10.532,-6.684,34.875,36.625,38.336,-0.393195,-0.114084,-10.565109,-1.340791,1.7227,14.101134,25.205385,-0.000769,-0.000769
522992,107,09:25.4,24,121,0,0,0,0,37.9,95809,1.411,-7.445,-7.702,-9.289,-10.532,-6.559,34.812,36.625,38.557,-0.192731,-0.40979,-10.571022,-3.257,7.124375,33.397525,25.205385,-0.000769,-0.000769
523493,107,09:25.9,24,121,0,0,0,0,37.8,95796,2.555,-7.189,-7.445,-9.019,-10.251,-6.309,34.875,36.625,38.675,-0.250291,-0.493686,-10.593511,-4.741101,-4.012583,-5.036387,25.205385,-0.000769,-0.000769
523993,107,09:26.4,24,121,0,0,0,0,37.8,95799,2.291,-7.445,-7.573,-9.561,-10.673,-6.684,34.812,36.625,38.507,-0.344516,-0.436777,-10.743349,-8.685286,-6.380069,-12.843173,25.205385,-0.000769,-0.000769
524494,106,09:26.9,24,121,0,0,0,0,37.8,95798,2.378,-7.702,-7.702,-9.698,-10.957,-6.935,34.75,36.625,38.446,-0.336793,-0.406411,-10.651169,-9.57163,-3.051221,-5.838016,25.205385,-0.000769,-0.000769
525002,107,09:27.4,24,121,0,0,0,0,37.8,95800,2.204,-7.831,-7.961,-9.973,-11.388,-7.317,34.562,36.625,38.393,-0.409499,-0.38935,-10.65965,-9.682541,-6.875686,-9.651377,25.205385,-0.000769,-0.000769
525503,107,09:27.9,24,121,0,0,0,0,37.9,95816,0.793,-7.317,-7.445,-9.289,-10.673,-6.684,34.562,36.625,38.514,-0.308519,-0.460015,-10.554482,-8.916141,-5.167445,-44.914257,25.205385,-0.000769,-0.000769
526004,106,09:28.4,24,121,0,0,0,0,37.9,95808,1.498,-7.573,-7.702,-9.154,-10.251,-6.434,34.5,36.625,38.357,0.02727,-0.249134,-10.643219,-12.43819,0.916804,-17.228849,25.205385,-0.000769,-0.000769
526508,106,09:28.9,24,121,0,0,0,0,37.9,95803,1.939,-7.702,-7.573,-9.561,-10.673,-6.684,34.437,36.687,38.657,1.166544,-0.368589,-10.542128,-7.571063,8.074457,30.119482,25.205385,-0.000769,-0.000769
527014,107,09:29.4,24,121,0,0,0,0,37.9,95805,1.762,-7.573,-7.445,-9.289,-10.391,-6.434,34.437,36.625,38.693,0.431798,-0.412961,-10.669395,-0.982599,-8.823156,14.142856,25.205385,-0.000769,-0.000769
527519,107,09:29.9,24,121,0,0,0,0,37.9,95802,2.027,-7.702,-7.702,-9.561,-10.532,-6.684,34.5,36.625,38.489,0.233261,-0.407995,-10.721416,-8.377909,-12.257862,-1.096012,25.205385,-0.000769,-0.000769
528022,106,09:30.4,24,121,0,0,0,0,37.8,95802,2.027,-7.702,-7.702,-9.425,-10.391,-6.559,34.437,36.687,38.446,-0.243485,-0.341609,-10.722294,-9.600423,-14.638865,-5.178267,25.205385,-0.000769,-0.000769
528524,106,09:30.9,24,121,0,0,0,0,37.9,95811,1.234,-7.702,-7.831,-9.698,-11.1,-7.062,34.437,36.687,38.693,-0.591138,-0.381699,-10.577142,-7.818693,-7.001785,-18.013057,25.205385,-0.000769,-0.000769
529026,106,09:31.4,24,121,0,0,0,0,37.8,95797,2.465,-7.702,-7.702,-9.561,-10.673,-6.809,34.437,36.625,38.375,-1.467852,-0.461111,-10.424337,-4.174849,-12.445911,6.538743,25.205385,-0.000769,-0.000769
529533,106,09:31.9,24,121,0,0,0,0,37.9,95799,2.291,-7.317,-7.445,-9.019,-9.973,-6.185,34.437,36.687,38.679,-1.474451,-0.642576,-10.489151,4.076421,4.577394,32.257282,25.205385,-0.000769,-0.000769
530034,107,09:32.4,24,121,0,0,0,0,37.9,95798,2.378,-7.189,-7.189,-8.751,-9.835,-5.939,34.312,36.687,38.411,-0.626756,-0.477392,-10.528022,-11.962254,12.42318,14.352304,25.205385,-0.000769,-0.000769
530534,107,09:32.9,24,121,0,0,0,0,37.9,95808,1.498,-7.445,-7.445,-9.154,-10.251,-6.434,34.25,36.687,38.432,0.094663,-0.258433,-10.727504,-8.63073,6.912433,-10.351741,25.205385,-0.000769,-0.000769
531035,106,09:33.4,24,121,0,0,0,0,37.9,95797,2.465,-7.961,-7.961,-9.698,-11.1,-7.189,34.312,36.687,38.689,-0.319169,-0.19263,-10.679904,-4.734224,-13.137672,-11.90871,25.205385,-0.000769,-0.000769
531536,106,09:33.9,24,121,0,0,0,0,37.9,95805,1.762,-8.092,-8.354,-10.112,-11.1,-7.062,34.312,36.75,38.429,-0.599022,-0.226974,-10.341341,-3.377047,2.151444,16.772951,25.205385,-0.000769,-0.000769
532042,106,09:34.4,24,121,0,0,0,0,37.9,95804,1.85,-6.559,-6.809,-8.354,-9.019,-5.329,34.375,36.687,38.561,0.105317,-0.322375,-10.813492,-3.089635,14.841411,43.150371,25.205385,-0.000769,-0.000769
532543,106,09:34.9,24,121,0,0,0,0,37.9,95803,1.939,-6.935,-7.189,-8.619,-9.561,-5.816,34.312,36.687,38.668,0.177366,-0.394663,-9.905081,1.193551,-22.67468,59.815402,25.205385,-0.000769,-0.000769
533047,105,09:35.4,24,121,0,0,0,0,37.9,95796,2.555,-7.445,-7.445,-8.885,-9.973,-6.062,34.312,36.687,38.675,-0.090961,-0.456521,-10.262371,1.377587,9.245365,103.962966,25.205385,-0.000769,-0.000769
533548,105,09:35.9,24,121,0,0,0,0,37.9,95805,1.762,-9.561,-9.698,-11.825,-13.177,-8.885,34.312,36.687,38.446,0.01842,-0.554317,-10.765175,1.896812,11.759564,74.859321,25.205385,-0.000769,-0.000769
534050,106,09:36.4,24,121,0,0,0,0,37.9,95809,1.411,-7.961,-8.092,-9.561,-10.673,-6.809,34.312,36.687,38.618,0.071924,-0.479766,-11.053551,-7.321183,0.209177,22.094291,25.205385,-0.000769,-0.000769
534556,106,09:36.9,24,121,0,0,0,0,37.9,95810,1.321,-6.809,-6.935,-8.885,-9.973,-6.309,34.375,36.687,38.471,-0.03448,-0.290174,-10.836598,-4.310783,-10.67908,-7.048315,25.205385,-0.000769,-0.000769
535064,106,09:37.4,24,121,0,0,0,0,37.9,95817,0.705,-6.434,-6.434,-7.831,-8.751,-5.088,34.375,36.687,38.443,-0.477921,-0.331863,-10.666001,-10.237252,-2.128471,5.826007,25.205385,-0.000769,-0.000769
535567,106,09:37.9,24,121,0,0,0,0,37.9,95807,1.585,-7.702,-7.702,-9.698,-10.673,-6.559,34.375,36.75,38.636,0.289565,0.503204,-10.711379,-12.00543,3.779088,8.534014,25.205385,-0.000769,-0.000769
536068,106,09:38.5,24,121,0,0,0,0,37.9,95817,0.705,-7.317,-7.445,-9.289,-10.391,-6.434,34.375,36.75,38.693,0.520633,0.688239,-10.699651,-6.886998,-2.068935,7.616442,25.205385,-0.000769,-0.000769
536577,106,09:39.0,24,121,0,0,0,0,37.9,95811,1.234,-7.317,-7.317,-8.751,-9.835,-6.062,34.437,36.75,38.675,0.529392,0.714595,-10.680914,-6.231765,-2.837848,7.382033,25.205385,-0.000769,-0.000769
537078,106,09:39.5,24,121,0,0,0,0,37.9,95811,1.234,-6.935,-7.062,-8.751,-9.698,-5.939,34.437,36.75,38.693,0.592479,0.79383,-10.672528,-5.590666,-4.044034,6.885522,25.205385,-0.000769,-0.000769
537586,106,09:40.0,24,121,0,0,0,0,37.9,95810,1.321,-7.702,-7.702,-9.425,-10.673,-6.684,34.437,36.75,38.471,0.562921,0.70761,-10.698021,-5.656898,-3.805028,7.158819,25.205385,-0.000769,-0.000769
538092,106,09:40.5,24,121,0,0,0,0,37.9,95808,1.498,-7.831,-7.831,-9.973,-11.1,-7.062,34.437,36.75,38.689,0.55787,0.722363,-10.688161,-5.874706,-2.395803,7.166602,25.205385,-0.000769,-0.000769
538600,106,09:41.0,24,121,0,0,0,0,37.9,95810,1.321,-8.354,-8.354,-10.251,-11.533,-7.445,34.437,36.75,38.632,0.609234,0.696991,-10.69682,-5.919071,-1.652544,6.748377,25.205385,-0.000769,-0.000769
539100,107,09:41.5,24,121,0,0,0,0,37.9,95808,1.498,-7.831,-7.831,-9.561,-10.673,-6.809,34.5,36.75,38.461,0.701033,0.736612,-10.674085,-6.416548,-2.955042,7.989137,25.205385,-0.000769,-0.000769
539601,107,09:42.0,24,121,0,0,0,0,37.9,95813,1.057,-7.573,-7.831,-9.561,-10.673,-6.809,34.5,36.75,38.671,0.767884,0.775692,-10.658418,-5.848283,-0.884463,7.122087,25.205385,-0.000769,-0.000769
540101,105,09:42.5,24,121,0,0,0,0,37.9,95805,1.762,-6.434,-6.434,-7.831,-8.751,-5.329,34.5,36.812,38.686,0.822373,0.726627,-10.632973,-6.185502,-2.85621,7.215905,25.205385,-0.000769,-0.000769
540608,105,09:43.0,24,121,0,0,0,0,37.9,95804,1.85,-7.702,-7.831,-9.561,-10.814,-6.809,34.5,36.812,38.45,0.914616,0.770138,-10.616029,-5.955735,1.73229,8.132934,25.205385,-0.000769,-0.000769
541114,107,09:43.5,24,121,0,0,0,0,37.9,95814,0.97,-7.317,-7.445,-8.885,-9.698,-5.939,34.5,36.75,38.336,0.740976,0.702713,-10.730082,-5.690938,-3.210379,-2.578199,25.205385,-0.000769,-0.000769
541620,107,09:44.0,24,121,0,0,0,0,37.9,95800,2.204,-7.831,-7.831,-9.561,-10.814,-6.809,34.5,36.812,38.675,0.813379,0.634016,-10.607948,-5.599114,-2.762422,5.305751,25.205385,-0.000769,-0.000769
542126,107,09:44.5,24,121,0,0,0,0,37.9,95810,1.321,-7.831,-7.831,-9.698,-11.1,-7.062,34.5,36.812,38.696,0.653308,0.636532,-10.68263,-6.315465,-5.077833,6.759925,25.205385,-0.000769,-0.000769
542635,107,09:45.0,24,121,0,0,0,0,37.9,95812,1.147,-7.573,-7.702,-9.698,-10.673,-6.809,34.5,36.812,38.686,0.614856,0.713166,-10.670408,-6.613934,-3.145642,7.170284,25.205385,-0.000769,-0.000769
543142,106,09:45.5,24,121,0,0,0,0,37.9,95811,1.234,-7.573,-7.702,-9.425,-10.532,-6.684,34.562,36.812,38.671,0.678198,0.732491,-10.681073,-6.365331,-3.051112,15.561787,25.205385,-0.000769,-0.000769
543642,106,09:46.0,24,121,0,0,0,0,37.9,95818,0.618,-7.831,-7.831,-9.698,-10.814,-6.809,34.5,36.812,38.45,0.588289,0.687559,-10.706696,-4.273533,-5.385113,7.160706,25.205385,-0.000769,-0.000769
544143,105,09:46.5,24,121,0,0,0,0,37.9,95821,0.354,-7.702,-7.702,-9.698,-10.673,-6.809,34.5,36.812,38.636,0.552692,0.604353,-10.71653,-5.838789,-3.27807,8.234908,25.205385,-0.000769,-0.000769
544651,105,09:47.0,24,121,0,0,0,0,37.9,95813,1.057,-7.573,-7.702,-9.698,-10.673,-6.559,34.5,36.812,38.671,0.617257,0.700145,-10.715088,-7.003648,-0.91793,8.078643,25.205385,-0.000769,-0.000769
545152,107,09:47.5,24,121,0,0,0,0,37.9,95809,1.411,-7.702,-7.702,-9.561,-10.673,-6.684,34.5,36.812,38.604,0.675331,0.731341,-10.669443,-4.721027,-4.047452,6.735429,25.205385,-0.000769,-0.000769
545652,107,09:48.0,24,121,0,0,0,0,37.9,95810,1.321,-7.961,-8.092,-9.835,-10.957,-6.935,34.562,36.875,38.679,0.581137,0.626641,-10.669895,-5.764123,-5.874344,5.704252,25.205385,-0.000769,-0.000769
546158,106,09:48.5,24,121,0,0,0,0,37.9,95812,1.147,-7.317,-7.445,-9.154,-10.112,-6.309,34.562,36.812,38.668,0.403314,0.511966,-10.681121,-8.125958,-0.488921,6.827169,25.205385,-0.000769,-0.000769
546661,106,09:49.0,24,121,0,0,0,0,38,95818,0.618,-7.445,-7.445,-9.154,-10.112,-6.185,34.562,36.875,38.671,0.530906,0.541088,-10.722027,-7.674396,-0.491972,6.679419,25.205385,-0.000769,-0.000769
547161,106,09:49.5,24,121,0,0,0,0,37.9,95808,1.498,-7.831,-7.831,-9.698,-10.814,-6.935,34.562,36.875,38.689,0.64866,0.658294,-10.634306,-3.812541,-2.281465,7.611004,25.205385,-0.000769,-0.000769
547663,106,09:50.0,24,121,0,0,0,0,37.9,95803,1.939,-7.702,-7.831,-9.698,-10.814,-6.809,34.625,36.875,38.664,0.455815,0.370609,-10.687182,-4.674745,-7.008654,11.947996,25.205385,-0.000769,-0.000769
548171,106,09:50.6,24,121,0,0,0,0,37.9,95815,0.883,-7.831,-7.961,-9.835,-10.957,-6.935,34.625,36.875,38.693,0.452075,0.469982,-10.683392,-6.947062,-2.08606,7.542756,25.205385,-0.000769,-0.000769
548679,106,09:51.1,24,121,0,0,0,0,37.9,95813,1.057,-7.702,-7.961,-9.698,-10.814,-6.809,34.687,36.875,38.471,0.51409,0.566991,-10.707027,-6.972889,-2.067551,7.08119,25.205385,-0.000769,-0.000769
549186,106,09:51.6,24,121,0,0,0,0,37.9,95808,1.498,-7.702,-7.961,-9.561,-10.673,-6.684,34.75,36.875,38.686,0.611728,0.669998,-10.692204,-5.529068,-2.81016,6.099098,25.205385,-0.000769,-0.000769
549694,106,09:52.1,24,121,0,0,0,0,37.9,95809,1.411,-7.702,-8.092,-9.698,-10.814,-6.809,34.812,36.875,38.65,0.5665,0.629072,-10.635169,-6.192426,-2.70643,6.396154,25.205385,-0.000769,-0.000769
550199,107,09:52.6,24,121,0,0,0,0,37.9,95810,1.321,-7.702,-7.702,-9.561,-10.532,-6.684,34.812,36.875,38.671,0.600856,0.579322,-10.669569,-6.455737,-1.670387,4.772727,25.205385,-0.000769,-0.000769
550705,107,09:53.1,24,121,0,0,0,0,38,95821,0.354,-7.702,-7.702,-9.698,-10.814,-6.809,34.812,36.875,38.5,0.682695,0.629306,-10.623841,-6.348372,-2.447268,6.214971,25.205385,-0.000769,-0.000769
551208,106,09:53.6,24,121,0,0,0,0,38,95816,0.793,-7.702,-7.702,-9.561,-10.673,-6.809,34.875,36.875,38.675,0.783299,0.723536,-10.629606,-7.269457,-2.660796,7.626201,25.205385,-0.000769,-0.000769
551714,106,09:54.1,24,121,0,0,0,0,38,95819,0.528,-7.445,-7.573,-9.425,-10.532,-6.559,34.937,36.937,38.679,0.66641,0.709581,-10.623278,-6.055853,-3.111695,1.486779,25.205385,-0.000769,-0.000769
552220,106,09:54.6,24,121,0,0,0,0,38,95814,0.97,-7.573,-7.573,-9.425,-10.532,-6.559,34.875,36.875,38.65,0.603519,0.688309,-10.744707,-6.803945,-3.319339,5.328538,25.205385,-0.000769,-0.000769
552720,106,09:55.1,24,121,0,0,0,0,38,95808,1.498,-7.831,-7.831,-9.698,-10.957,-6.935,34.875,36.875,38.693,0.557369,0.64636,-10.685855,-4.154596,-4.592523,6.44845,25.205385,-0.000769,-0.000769
553227,107,09:55.6,24,121,0,0,0,0,38,95808,1.498,-7.702,-7.831,-9.561,-10.673,-6.684,34.875,36.875,38.675,0.529511,0.598035,-10.644805,-6.13045,-3.132562,6.59097,25.205385,-0.000769,-0.000769
553734,107,09:56.1,24,121,0,0,0,0,38,95805,1.762,-7.573,-7.702,-9.561,-10.673,-6.809,34.875,36.937,38.668,0.558121,0.608585,-10.62695,-5.540022,-3.331231,5.865889,25.205385,-0.000769,-0.000769
554242,106,09:56.6,24,121,0,0,0,0,38,95808,1.498,-7.702,-7.831,-9.561,-10.673,-6.809,34.875,36.937,38.675,0.444597,0.500584,-10.641236,-3.798048,-5.036521,10.230052,25.205385,-0.000769,-0.000769
554747,106,09:57.1,24,121,0,0,0,0,38,95805,1.762,-7.445,-7.702,-9.425,-10.532,-6.434,34.937,36.937,38.675,0.457101,0.515379,-10.703893,-6.026537,-3.667416,6.305826,25.205385,-0.000769,-0.000769
555255,106,09:57.6,24,121,0,0,0,0,37.9,95804,1.85,-7.573,-7.702,-9.561,-10.673,-6.684,34.937,36.937,38.643,0.359461,0.447746,-10.730648,-6.309765,-2.919767,7.074234,25.205385,-0.000769,-0.000769
555758,106,09:58.1,24,121,0,0,0,0,38,95804,1.85,-7.445,-7.445,-9.154,-10.251,-6.434,34.937,36.937,38.696,0.443061,0.519122,-10.669063,-6.167019,-3.195755,6.971085,25.205385,-0.000769,-0.000769
556262,106,09:58.6,24,121,0,0,0,0,38,95807,1.585,-7.831,-7.961,-9.698,-10.814,-6.809,34.937,36.937,38.682,0.413779,0.544279,-10.72517,-5.327714,-3.802608,7.022443,25.205385,-0.000769,-0.000769
