3047: ReferencePressure(Pa): 22541
now (ms),fps,battery (V),gpsTime,gpsLat (deg),gpsLon (deg),gpsAlt (m),gpsCourse (deg),gpsCourse (cardinal),gpsSpeed (m/s),gpsSats,bmpTemp (deg C),bmpPressure (Pa),bmpAlm (m),thermistor0 (deg C),thermistor1 (deg C),thermistor2 (deg C),tmp0 (deg C),tmp1 (deg C),gyroTemp (deg C),accelX (m/s^2),accelY (m/s^2),accelZ (m/s^2),angVelX (deg/s),angVelY (deg/s),angVelZ (deg/s),magX (Gauss),magY (Gauss),magZ (Gauss),
3162,1,3.129,19:58:40.70,30.355239,-95.510093,11233.000,80.900,E,28.140,7,-25.100,22542,-0.375,-27.32,-53.22,-53.16,0.000,0.000,-28.700,-11.139844,0.000000,-0.803906,-85.773910,-54.400001,-8.278262,0.317692,0.160000,0.350769,
3266,1,3.125,19:58:40.80,30.355239,-95.510063,11231.901,80.400,E,27.831,7,-25.100,22542,-0.375,-27.34,-53.24,-53.09,0.000,0.000,-29.286,-11.446094,-0.076563,-1.148437,-86.956520,-55.513042,-6.886957,0.337692,0.116154,0.353077,
3371,1,3.124,19:58:40.90,30.355249,-95.510032,11230.901,80.400,E,27.831,7,-25.000,22564,-8.603,-27.26,-53.03,-53.03,0.000,0.000,82.143,-11.101563,0.000000,-0.727344,0.000000,0.000000,0.000000,0.353846,0.073846,0.349231,
3475,1,3.123,19:58:41.00,30.355249,-95.510009,11230.000,79.100,E,27.574,7,-25.600,22396,54.407,-27.17,-52.71,-52.99,0.000,0.000,-28.582,-10.948438,-0.153125,-0.995312,-87.304344,-56.695652,-12.034783,0.373077,0.044615,0.347692,
3586,1,3.121,19:58:41.10,30.355260,-95.509979,11229.201,78.200,ENE,27.471,7,-25.000,22562,-7.858,-27.16,-52.71,-52.97,0.000,0.000,-28.471,-11.101563,-0.114844,-0.803906,-86.191307,-62.886955,-9.669566,0.391538,0.003846,0.329231,
3694,1,3.120,19:58:41.20,30.355260,-95.509948,11228.300,78.200,ENE,27.471,7,-25.000,22553,-4.492,-27.17,-52.68,-52.96,0.000,0.000,-29.361,-10.833595,-0.076563,-0.803906,-86.886955,-58.852172,-13.078261,0.409231,-0.019231,0.310000,
3805,1,3.119,19:58:41.30,30.355260,-95.509918,11227.500,78.200,ENE,27.471,7,-25.000,22558,-6.363,-27.17,-52.66,-52.90,0.000,0.000,-28.668,-11.331251,-0.153125,-0.880469,-87.860870,-61.008697,-15.373913,0.432308,-0.045385,0.280769,
3911,1,3.118,19:58:41.40,30.355270,-95.509902,11226.701,78.200,ENE,27.471,7,-25.000,22558,-6.363,-27.17,-52.66,-52.89,0.000,0.000,82.143,-11.101563,-0.191406,-0.689063,0.000000,0.000000,0.000000,0.448462,-0.057692,0.248462,
4012,38,3.117,19:58:41.50,30.355270,-95.509872,11225.901,78.200,ENE,27.471,7,-26.300,22486,20.604,-27.17,-52.67,-52.86,0.000,0.000,-28.136,-11.216407,-0.153125,-1.071875,-86.956520,-60.034782,-13.495653,0.464615,-0.070769,0.216923,
4112,38,3.116,19:58:41.60,30.355279,-95.509841,11225.100,78.200,ENE,27.471,7,-25.000,22559,-6.738,-27.17,-52.67,-52.80,0.000,0.000,-28.796,-11.025001,-0.076563,-1.186719,-86.678260,-64.139129,-14.678261,0.477692,-0.076154,0.180000,
4220,38,3.113,19:58:41.80,30.355279,-95.509788,11223.500,78.200,ENE,27.471,7,-25.100,22552,-4.117,-27.17,-52.67,-52.76,0.000,0.000,-28.714,-10.833595,-0.076563,-0.842187,-85.773910,-67.060867,-18.226087,0.490000,-0.072308,0.140769,
4333,38,3.112,19:58:41.90,30.355289,-95.509773,11222.701,78.700,ENE,23.870,7,-25.100,22563,-8.233,-27.18,-52.67,-52.72,0.000,0.000,-28.911,-10.986720,-0.153125,-0.918750,-84.800003,-70.260871,-16.486955,0.492308,-0.062308,0.093846,
4438,38,3.110,19:58:41.90,30.355289,-95.509773,11222.701,78.700,ENE,23.870,7,-25.000,22561,-7.483,-27.13,-52.61,-52.70,0.000,0.000,82.143,-10.680469,-0.229688,-0.650781,0.000000,0.000000,0.000000,0.498462,-0.048462,0.050000,
4552,38,3.109,19:58:42.10,30.355289,-95.509719,11221.201,80.100,E,23.201,7,-25.800,22434,40.123,-27.07,-52.58,-52.66,0.000,0.000,-28.536,-10.795313,-0.267969,-0.574219,-83.686958,-72.208694,-10.852174,0.501538,-0.032308,0.011538,
4653,38,3.108,19:58:42.20,30.355300,-95.509689,11220.401,81.000,E,23.201,7,-25.000,22574,-12.345,-27.08,-52.60,-52.65,0.000,0.000,-28.521,-10.871875,-0.306250,-0.689063,-82.434783,-69.356521,-9.113044,0.487692,-0.013846,-0.020000,
4759,38,3.107,19:58:42.30,30.355300,-95.509666,11219.600,81.700,E,22.996,7,-25.000,22568,-10.099,-27.09,-52.60,-52.61,0.000,0.000,-29.264,-11.254688,-0.267969,-0.765625,-83.617393,-66.643478,-10.086957,0.486154,0.019231,-0.060000,
4859,38,3.106,19:58:42.40,30.355300,-95.509651,11218.800,82.200,E,22.841,7,-25.100,22577,-13.465,-27.09,-52.58,-52.63,0.000,0.000,-28.686,-10.910157,-0.421094,-0.650781,-84.452171,-68.869567,-11.547826,0.466923,0.048462,-0.082308,
4962,38,3.104,19:58:42.50,30.355300,-95.509620,11218.000,82.200,E,22.841,7,-25.000,22581,-14.961,-27.03,-52.36,-52.63,0.000,0.000,82.143,-10.948438,-0.344531,-0.803906,0.000000,0.000000,0.000000,0.453846,0.081538,-0.106154,
5066,38,3.103,19:58:42.60,30.355300,-95.509597,11217.201,83.500,E,22.738,7,-25.600,22502,14.606,-26.93,-51.99,-52.63,0.000,0.000,-28.307,-11.101563,-0.038281,-0.727344,-83.826087,-61.634780,-6.678261,0.438462,0.110000,-0.120000,
5175,38,3.102,19:58:42.70,30.355310,-95.509582,11216.401,83.600,E,22.687,7,-25.000,22581,-14.961,-26.94,-52.00,-52.61,0.000,0.000,-28.707,-11.178126,-0.267969,-0.880469,-83.130432,-65.947822,-2.434782,0.421538,0.150000,-0.131538,
5275,38,3.100,19:58:42.80,30.355310,-95.509552,11216.000,83.600,E,22.687,7,-25.100,22589,-17.946,-26.96,-52.05,-52.56,0.000,0.000,-28.514,-10.871875,0.038281,-0.574219,-82.852172,-65.182609,-3.617391,0.400000,0.176154,-0.131538,
5384,38,3.099,19:58:42.90,30.355310,-95.509529,11213.800,83.800,E,22.738,7,-25.000,22599,-21.688,-26.97,-52.08,-52.54,0.000,0.000,-28.718,-11.178126,-0.306250,-0.650781,-83.269561,-68.313041,-7.095652,0.380769,0.213077,-0.131538,
5492,38,3.097,19:58:43.00,30.355310,-95.509506,11213.201,84.000,E,22.738,7,-25.100,22589,-17.946,-26.98,-51.76,-52.43,0.000,0.000,82.143,-11.369532,-0.191406,-0.765625,0.000000,0.000000,0.000000,0.331538,-0.000769,-0.000769,
6248,23,3.085,19:58:43.20,30.355310,-95.509460,11211.100,84.000,E,22.738,7,-26.400,22555,-5.242,-27.06,-51.30,-52.52,0.000,0.000,82.143,-11.101563,-0.229688,-0.842187,0.000000,0.000000,0.000000,0.223846,0.397692,0.083846,
7014,1,3.076,19:58:43.90,30.355319,-95.509292,11206.701,84.000,E,22.738,7,-25.100,22648,-39.967,-26.30,-49.11,-52.68,0.000,0.000,82.143,-10.871875,-0.191406,-0.842187,0.000000,0.000000,0.000000,0.261538,0.252308,0.338462,
7116,1,3.075,19:58:43.90,30.355319,-95.509292,11206.701,84.000,E,22.738,7,-25.100,22648,-39.967,-26.34,-49.23,-52.65,0.000,0.000,82.143,-11.101563,-0.076563,-0.650781,0.000000,0.000000,0.000000,0.268462,0.220000,0.346154,
7231,1,3.073,19:58:43.90,30.355319,-95.509292,11206.701,84.000,E,22.738,7,-26.400,22482,22.105,-26.38,-49.37,-52.62,0.000,0.000,-28.614,-10.948438,-0.114844,-0.574219,-83.269561,-62.121738,-12.173913,0.283077,0.180000,0.360000,
7331,1,3.069,19:58:43.90,30.355319,-95.509292,11206.701,84.000,E,22.738,7,-25.100,22656,-42.948,-26.42,-49.50,-52.58,0.000,0.000,-28.814,-10.795313,-0.267969,-0.574219,-83.269561,-63.652172,-7.930435,0.302308,0.144615,0.364615,
7436,1,3.067,19:58:45.00,30.355369,-95.508666,11202.500,85.400,E,23.047,7,-25.000,22665,-46.303,-26.45,-49.61,-52.55,0.000,0.000,-28.332,-11.101563,0.038281,-0.918750,-84.521736,-61.913043,-14.052174,0.333077,0.109231,0.360769,
7567,1,3.065,19:58:45.10,30.355369,-95.508636,11201.500,85.200,E,23.099,7,-25.000,22664,-45.928,-26.43,-49.59,-52.44,0.000,0.000,82.143,-11.369532,-0.267969,-0.765625,0.000000,0.000000,0.000000,0.356923,0.063846,0.348462,
7671,1,3.063,19:58:45.20,30.355369,-95.508621,11200.600,85.100,E,23.150,7,-25.700,22573,-11.970,-26.37,-49.50,-52.47,0.000,0.000,-28.314,-11.178126,-0.114844,-0.574219,-83.199996,-58.921737,-13.147827,0.370000,0.036923,0.341538,
7782,1,3.061,19:58:45.30,30.355379,-95.508590,11199.600,85.100,E,23.150,7,-25.000,22657,-43.323,-26.41,-49.63,-52.46,0.000,0.000,-28.739,-11.254688,-0.076563,-0.842187,-85.426086,-57.808696,-19.826086,0.394615,0.009231,0.320769,
7890,1,3.060,19:58:45.40,30.355379,-95.508567,11198.701,85.100,E,23.150,7,-25.100,22657,-43.323,-26.43,-49.76,-52.43,0.000,0.000,-28.864,-11.216407,-0.229688,-0.803906,-84.034782,-66.086959,-13.704348,0.414615,-0.015385,0.297692,
8001,41,3.059,19:58:45.50,30.355379,-95.508552,11197.800,85.100,E,23.150,7,-25.100,22655,-42.578,-26.47,-49.87,-52.43,0.000,0.000,-28.571,-10.910157,-0.191406,-0.689063,-83.199996,-65.043479,-11.478261,0.428462,-0.035385,0.271538,
8110,41,3.058,19:58:45.60,30.355390,-95.508522,11197.000,85.100,E,23.150,7,-25.100,22650,-40.712,-26.50,-50.01,-52.39,0.000,0.000,82.143,-11.331251,-0.229688,-0.689063,0.000000,0.000000,0.000000,0.454615,-0.049231,0.235385,
8224,41,3.057,19:58:45.80,30.355390,-95.508476,11195.201,84.400,E,23.304,7,-26.200,22550,-3.372,-26.53,-50.12,-52.34,0.000,0.000,-28.554,-10.910157,-0.191406,-0.650781,-81.391304,-73.530433,-12.869565,0.473077,-0.063077,0.193077,
8325,41,3.056,19:58:45.90,30.355390,-95.508460,11194.401,84.400,E,23.304,7,-25.000,22671,-48.539,-26.56,-50.21,-52.29,0.000,0.000,-28.454,-11.063282,0.000000,-0.842187,-82.782608,-67.686958,-16.417390,0.480769,-0.061538,0.147692,
8433,41,3.055,19:58:46.00,30.355400,-95.508438,11193.500,84.100,E,23.201,7,-25.000,22684,-53.379,-26.58,-50.29,-52.31,0.000,0.000,-28.479,-11.714063,-0.191406,-1.071875,-80.904350,-72.556518,-13.843479,0.491538,-0.056154,0.111538,
8538,41,3.054,19:58:46.10,30.355400,-95.508422,11192.600,84.000,E,23.099,7,-25.100,22674,-49.659,-26.61,-50.39,-52.27,0.000,0.000,-28.811,-11.446094,-0.114844,-0.803906,-81.739128,-78.608695,-12.452175,0.493846,-0.048462,0.065385,
8638,41,3.054,19:58:46.10,30.355400,-95.508422,11192.600,84.000,E,23.099,7,-25.100,22681,-52.264,-26.64,-50.50,-52.24,0.000,0.000,82.143,-11.101563,-0.267969,-0.880469,0.000000,0.000000,0.000000,0.499231,-0.032308,0.027692,
8742,41,3.053,19:58:46.30,30.355409,-95.508377,11190.800,83.900,E,22.893,7,-26.400,22643,-38.107,-26.66,-50.58,-52.21,0.000,0.000,-28.421,-11.216407,-0.306250,-0.574219,-80.000000,-73.947822,-4.173913,0.493077,-0.013846,-0.020000,
8851,41,3.052,19:58:46.40,30.355409,-95.508361,11189.901,83.800,E,22.841,7,-25.100,22685,-53.754,-26.69,-50.70,-52.23,0.000,0.000,-28.639,-11.407814,-0.191406,-0.803906,-80.904350,-72.765220,-8.347826,0.480769,0.007692,-0.060000,
8962,41,3.051,19:58:46.50,30.355409,-95.508346,11189.000,83.900,E,22.738,7,-25.100,22685,-53.754,-26.71,-50.77,-52.23,0.000,0.000,-28.089,-11.637500,-0.421094,-0.650781,-79.860870,-72.417388,-4.660870,0.468462,0.034615,-0.093846,
9070,39,3.050,19:58:46.60,30.355419,-95.508331,11188.100,83.900,E,22.687,7,-25.100,22699,-58.965,-26.73,-50.83,-52.22,0.000,0.000,-28.239,-11.522657,-0.267969,-0.842187,-79.443481,-73.113044,-4.660870,0.452308,0.066923,-0.122308,
9177,39,3.049,19:58:46.70,30.355419,-95.508308,11187.201,83.900,E,22.687,7,-25.000,22692,-56.360,-26.72,-50.88,-52.22,0.000,0.000,82.143,-11.292969,-0.459375,-0.497656,0.000000,0.000000,0.000000,0.436154,0.102308,-0.152308,
9279,39,3.046,19:58:46.80,30.355419,-95.508293,11186.201,83.900,E,22.687,7,-25.900,22544,-1.126,-26.70,-50.92,-52.25,0.000,0.000,-28.129,-10.986720,-0.153125,-0.574219,-80.347824,-65.391304,0.278261,0.416154,0.125385,-0.154615,
9388,39,3.044,19:58:46.90,30.355419,-95.508270,11185.300,83.900,E,22.687,7,-25.100,22699,-58.965,-26.72,-50.97,-52.24,0.000,0.000,-28.446,-11.025001,-0.191406,-0.574219,-82.017395,-57.182609,0.208696,0.397692,0.157692,-0.162308,
9498,39,3.043,19:58:47.00,30.355409,-95.508247,11184.500,83.900,E,22.687,7,-25.000,22703,-60.455,-26.74,-51.03,-52.22,0.000,0.000,-27.875,-11.216407,-0.267969,-0.957031,-82.643478,-59.269565,-1.252174,0.375385,0.194615,-0.160000,
9607,39,3.041,19:58:47.10,30.355409,-95.508232,11183.701,83.900,E,22.687,7,-25.100,22707,-61.940,-26.76,-51.07,-52.18,0.000,0.000,-28.004,-11.139844,-0.306250,-0.689063,-83.478263,-64.069564,3.339130,0.361538,0.232308,-0.152308,
9715,39,3.040,19:58:47.20,30.355409,-95.508201,11183.100,85.500,E,22.687,7,-25.100,22711,-63.430,-26.77,-51.12,-52.18,0.000,0.000,82.143,-11.369532,-0.267969,-0.918750,0.000000,0.000000,0.000000,0.341538,0.257692,-0.146154,
9830,39,3.039,19:58:47.40,30.355400,-95.508163,11181.800,86.000,E,22.790,7,-26.100,22545,-1.501,-26.76,-51.16,-52.16,0.000,0.000,-28.461,-11.216407,-0.114844,-0.803906,-82.365219,-68.521736,1.391304,0.319231,0.293846,-0.126154,
9943,39,3.038,19:58:47.50,30.355400,-95.508132,11181.100,86.200,E,22.841,7,-25.100,22716,-65.291,-26.78,-51.22,-52.18,0.000,0.000,-28.507,-11.139844,-0.153125,-0.612500,-83.060867,-63.095653,-3.269565,0.306923,0.316923,-0.102308,
10051,41,3.037,19:58:47.60,30.355400,-95.508110,11180.500,86.400,E,22.944,7,-25.100,22714,-64.545,-26.80,-51.29,-52.15,0.000,0.000,-28.286,-11.599220,-0.114844,-0.995312,-84.173912,-64.556518,-12.034783,0.292308,0.340769,-0.069231,
10151,41,3.037,19:58:47.70,30.355390,-95.508079,11180.000,86.600,E,23.099,7,-25.000,22724,-68.261,-26.82,-51.35,-52.13,0.000,0.000,-28.639,-11.560938,-0.038281,-0.727344,-83.478263,-63.582607,-11.826087,0.271538,0.360000,-0.047692,
10256,41,3.037,19:58:47.80,30.355390,-95.508056,11179.401,86.600,E,23.099,7,-25.100,22720,-66.776,-26.81,-51.40,-52.09,0.000,0.000,82.143,-11.790626,-0.267969,-0.650781,0.000000,0.000000,0.000000,0.253846,0.383077,-0.006154,
10360,41,3.036,19:58:47.90,30.355390,-95.508033,11178.901,86.900,E,23.407,7,-25.900,22630,-33.256,-26.79,-51.46,-52.09,0.000,0.000,-28.618,-11.178126,-0.114844,-0.842187,-86.678260,-58.086956,-7.443478,0.234615,0.392308,0.036154,
10471,41,3.035,19:58:48.00,30.355390,-95.508010,11178.401,87.000,E,23.767,7,-25.000,22734,-71.981,-26.80,-51.49,-52.09,0.000,0.000,-28.371,-10.871875,-0.191406,-0.574219,-85.078262,-58.643478,-10.713044,0.223077,0.400769,0.083846,
10582,41,3.035,19:58:48.10,30.355390,-95.507980,11177.901,87.000,E,23.767,7,-25.100,22738,-73.466,-26.82,-51.51,-52.07,0.000,0.000,-28.211,-11.025001,-0.153125,-0.650781,-86.400001,-55.513042,-16.695652,0.209231,0.395385,0.127692,
10690,41,3.034,19:58:48.20,30.355390,-95.507957,11177.401,87.000,E,23.767,7,-25.000,22731,-70.866,-26.83,-51.55,-52.04,0.000,0.000,-28.500,-10.680469,-0.191406,-0.880469,-84.730438,-66.921737,-19.756521,0.198462,0.390000,0.175385,
10799,41,3.034,19:58:48.30,30.355390,-95.507926,11176.901,87.000,E,23.767,7,-25.100,22739,-73.841,-26.79,-51.51,-52.02,0.000,0.000,82.143,-10.182813,-0.191406,-0.612500,0.000000,0.000000,0.000000,0.195385,0.376923,0.214615,
10899,41,3.032,19:58:48.40,30.355390,-95.507911,11176.401,87.000,E,23.767,7,-25.800,22638,-36.241,-26.76,-51.44,-51.99,0.000,0.000,-28.761,-10.603907,-0.153125,-0.995312,-84.382606,-65.113044,-4.800000,0.205385,0.351538,0.250769,
11008,41,3.032,19:58:48.50,30.355400,-95.507881,11175.901,87.000,E,23.767,7,-25.000,22754,-79.411,-26.78,-51.44,-51.94,0.000,0.000,-27.939,-10.603907,-0.229688,-0.689063,-84.173912,-73.252174,-7.095652,0.218462,0.324615,0.278462,
11108,41,3.031,19:58:48.60,30.355400,-95.507858,11175.401,86.700,E,24.951,7,-25.100,22748,-77.181,-26.80,-51.43,-51.89,0.000,0.000,-28.075,-10.833595,-0.267969,-0.574219,-83.547828,-69.843475,-3.895652,0.232308,0.293846,0.310769,
11220,41,3.028,19:58:48.80,30.355400,-95.507812,11174.201,86.600,E,25.105,7,-25.100,22749,-77.556,-26.84,-51.47,-51.86,0.000,0.000,-28.521,-10.833595,-0.153125,-0.689063,-83.617393,-69.217391,-7.582609,0.255385,0.256923,0.326923,
11325,41,3.027,19:58:48.80,30.355400,-95.507812,11174.201,86.400,E,25.259,7,-25.100,22756,-80.156,-26.82,-51.45,-51.83,0.000,0.000,82.143,-11.369532,-0.191406,-0.880469,0.000000,0.000000,0.000000,0.274615,0.219231,0.341538,
11440,41,3.026,19:58:49.00,30.355400,-95.507759,11172.901,86.000,E,25.414,7,-25.800,22598,-21.307,-26.77,-51.35,-51.82,0.000,0.000,-28.546,-11.063282,-0.229688,-0.727344,-84.452171,-72.556518,-7.721739,0.311538,0.173077,0.348462,
11550,41,3.025,19:58:49.10,30.355409,-95.507736,11172.201,85.700,E,25.465,7,-25.100,22754,-79.411,-26.78,-51.41,-51.80,0.000,0.000,-28.543,-11.139844,-0.344531,-0.574219,-84.034782,-67.408699,-4.800000,0.333846,0.132308,0.346923,
11651,41,3.024,19:58:49.20,30.355409,-95.507720,11171.500,85.500,E,25.465,7,-25.100,22768,-84.611,-26.80,-51.43,-51.80,0.000,0.000,-28.357,-11.101563,-0.114844,-0.957031,-84.800003,-67.965217,-2.573913,0.354615,0.096154,0.336923,
11759,41,3.023,19:58:49.30,30.355419,-95.507690,11170.701,85.200,E,25.414,7,-25.000,22759,-81.271,-26.81,-51.43,-51.79,0.000,0.000,-28.546,-11.178126,-0.459375,-0.497656,-84.382606,-70.747825,0.208696,0.381538,0.060000,0.326154,
11868,41,3.023,19:58:49.40,30.355419,-95.507667,11169.800,85.000,E,25.362,7,-25.000,22769,-84.981,-26.81,-51.46,-51.76,0.000,0.000,82.143,-11.446094,-0.114844,-0.842187,0.000000,0.000000,0.000000,0.413846,0.016923,0.300000,
11970,41,3.021,19:58:49.50,30.355430,-95.507652,11168.800,85.000,E,25.362,7,-26.000,22621,-29.900,-26.80,-51.46,-51.85,0.000,0.000,-28.371,-11.560938,-0.267969,-0.803906,-85.704345,-71.026084,-11.130435,0.426154,-0.005385,0.275385,
12079,39,3.021,19:58:49.60,30.355430,-95.507629,11167.901,85.000,E,25.362,7,-25.100,22774,-86.836,-26.82,-51.48,-51.82,0.000,0.000,-28.518,-11.522657,-0.306250,-0.918750,-85.008697,-66.434783,-6.539130,0.450769,-0.031538,0.241538,
12189,39,3.021,19:58:49.70,30.355440,-95.507598,11167.000,85.000,E,25.362,7,-25.100,22776,-87.581,-26.83,-51.50,-51.81,0.000,0.000,-28.057,-11.254688,-0.153125,-0.842187,-85.843475,-60.730434,-6.469565,0.465385,-0.055385,0.206923,
12300,39,3.020,19:58:49.80,30.355440,-95.507583,11166.500,85.000,E,25.362,7,-25.100,22779,-88.696,-26.85,-51.53,-51.81,0.000,0.000,-28.439,-11.407814,-0.191406,-0.842187,-86.191307,-65.252174,-7.652174,0.482308,-0.073846,0.170000,
12406,39,3.020,19:58:49.90,30.355440,-95.507560,11165.500,85.000,E,25.362,7,-25.100,22775,-87.206,-26.87,-51.53,-51.78,0.000,0.000,82.143,-11.331251,-0.229688,-0.727344,0.000000,0.000000,0.000000,0.487692,-0.080769,0.133077,
12509,39,3.019,19:58:50.10,30.355449,-95.507507,11163.600,85.000,E,25.362,7,-26.500,22754,-79.411,-26.88,-51.55,-51.75,0.000,0.000,-28.582,-11.139844,-0.191406,-0.842187,-87.026084,-60.313041,-3.408696,0.489231,-0.079231,0.092308,
12625,39,3.019,19:58:50.20,30.355449,-95.507492,11162.600,83.300,E,24.590,7,-25.100,22797,-95.370,-26.90,-51.56,-51.74,0.000,0.000,-28.100,-10.910157,-0.267969,-0.650781,-87.652175,-59.408695,-2.991304,0.497692,-0.072308,0.046923,
12740,39,3.019,19:58:50.30,30.355459,-95.507469,11161.701,83.300,E,24.488,7,-25.100,22793,-93.885,-26.91,-51.60,-51.71,0.000,0.000,-28.032,-10.986720,-0.229688,-0.612500,-88.069564,-59.686958,-2.643478,0.497692,-0.060000,0.018462,
12849,39,3.018,19:58:50.40,30.355459,-95.507446,11160.701,83.300,E,24.333,7,-25.100,22798,-95.740,-26.93,-51.59,-51.71,0.000,0.000,-28.429,-11.101563,-0.229688,-0.765625,-86.817390,-64.208694,-10.573913,0.497692,-0.039231,-0.023077,
12955,39,3.017,19:58:50.50,30.355459,-95.507423,11159.800,83.300,E,24.333,7,-25.100,22797,-95.370,-26.92,-51.59,-51.70,0.000,0.000,82.143,-10.910157,-0.191406,-0.765625,0.000000,0.000000,0.000000,0.493846,-0.013846,-0.053846,
13060,39,3.015,19:58:50.60,30.355459,-95.507400,11158.800,83.400,E,24.076,7,-26.000,22656,-42.948,-26.90,-51.58,-51.72,0.000,0.000,-27.982,-10.795313,-0.038281,-0.880469,-88.208694,-62.747825,-12.730435,0.474615,0.008462,-0.080769,
13160,39,3.013,19:58:50.70,30.355459,-95.507377,11157.701,83.500,E,23.922,7,-25.100,22797,-95.370,-26.91,-51.59,-51.73,0.000,0.000,-28.536,-10.986720,-0.153125,-0.880469,-88.208694,-66.156524,-13.843479,0.456923,0.048462,-0.100000,
13268,39,3.013,19:58:50.80,30.355470,-95.507362,11157.201,83.700,E,23.819,7,-25.100,22809,-99.820,-26.93,-51.62,-51.75,0.000,0.000,-28.686,-10.948438,-0.191406,-0.727344,-86.886955,-66.852172,-6.817391,0.443077,0.095385,-0.126154,
13379,39,3.012,19:58:50.90,30.355470,-95.507339,11156.000,83.700,E,23.819,7,-25.100,22805,-98.335,-26.94,-51.68,-51.76,0.000,0.000,-28.279,-10.986720,-0.191406,-0.803906,-87.930435,-66.573913,-10.643479,0.424615,0.129231,-0.136154,
13488,39,3.011,19:58:51.00,30.355470,-95.507316,11154.901,83.700,E,23.819,7,-25.100,22814,-101.675,-26.90,-51.63,-51.78,0.000,0.000,82.143,-11.025001,-0.191406,-0.650781,0.000000,0.000000,0.000000,0.402308,0.177692,-0.145385,
13588,39,3.010,19:58:51.10,30.355470,-95.507301,11153.901,83.700,E,23.819,7,-25.800,22726,-69.006,-26.84,-51.52,-51.78,0.000,0.000,-28.475,-11.025001,-0.114844,-0.880469,-86.469566,-68.939132,-16.000000,0.372308,0.209231,-0.146923,
13697,39,3.010,19:58:51.20,30.355470,-95.507270,11152.901,83.700,E,23.819,7,-25.100,22825,-105.749,-26.85,-51.52,-51.75,0.000,0.000,-27.950,-11.178126,-0.267969,-0.765625,-88.000000,-68.313041,-15.791305,0.347692,0.258462,-0.138462,
13797,39,3.009,19:58:51.30,30.355470,-95.507247,11151.901,83.700,E,23.819,7,-25.100,22824,-105.379,-26.86,-51.53,-51.70,0.000,0.000,-27.871,-11.216407,-0.076563,-0.918750,-86.539131,-68.591300,-10.295653,0.322308,0.288462,-0.123077,
13907,39,3.009,19:58:51.50,30.355459,-95.507202,11150.100,85.600,E,23.613,7,-25.100,22824,-105.379,-26.87,-51.56,-51.66,0.000,0.000,-27.961,-10.910157,-0.306250,-0.803906,-86.817390,-68.382606,-6.817391,0.298462,0.328462,-0.096154,
14014,41,3.009,19:58:51.50,30.355459,-95.507202,11150.100,86.000,E,23.664,7,-25.100,22836,-109.823,-26.88,-51.61,-51.64,0.000,0.000,82.143,-11.063282,-0.191406,-0.689063,0.000000,0.000000,0.000000,0.275385,0.351538,-0.068462,
14129,41,3.008,19:58:51.70,30.355459,-95.507148,11148.300,86.500,E,23.819,7,-26.200,22697,-58.220,-26.89,-51.61,-51.64,0.000,0.000,-28.282,-11.101563,-0.229688,-0.803906,-86.956520,-66.573913,-7.860869,0.256923,0.375385,-0.029231,
14241,41,3.008,19:58:51.80,30.355459,-95.507118,11147.901,86.800,E,23.922,7,-25.100,22837,-110.193,-26.89,-51.65,-51.64,0.000,0.000,-28.282,-11.178126,-0.344531,-0.880469,-86.747825,-64.626083,-7.930435,0.243846,0.390769,0.003846,
14342,41,3.008,19:58:51.90,30.355459,-95.507102,11146.901,86.900,E,24.076,7,-25.100,22841,-111.673,-26.91,-51.66,-51.64,0.000,0.000,-28.736,-11.063282,-0.114844,-0.918750,-86.747825,-60.452175,-7.930435,0.234615,0.397692,0.040000,
14452,41,3.008,19:58:52.00,30.355459,-95.507072,11146.100,87.100,E,24.282,7,-25.100,22830,-107.599,-26.93,-51.66,-51.62,0.000,0.000,-28.607,-11.101563,-0.191406,-0.880469,-87.095649,-66.643478,-11.130435,0.221538,0.399231,0.087692,
14559,41,3.008,19:58:52.10,30.355459,-95.507049,11145.201,87.100,E,24.539,7,-25.100,22838,-110.563,-26.87,-51.43,-51.59,0.000,0.000,82.143,-11.139844,-0.267969,-0.727344,0.000000,0.000000,0.000000,0.220769,0.392308,0.136154,
14663,41,3.007,19:58:52.20,30.355459,-95.507019,11144.401,87.100,E,24.745,7,-25.700,22766,-83.866,-26.77,-51.16,-51.58,0.000,0.000,-28.025,-11.254688,-0.153125,-0.918750,-87.234779,-66.713043,-7.652174,0.219231,0.386154,0.177692,
14774,41,3.006,19:58:52.30,30.355459,-95.506988,11143.600,87.100,E,24.745,7,-25.100,22843,-112.413,-26.80,-51.22,-51.59,0.000,0.000,-28.746,-11.216407,-0.191406,-0.803906,-86.052177,-70.400001,-9.043478,0.213846,0.367692,0.214615,
14882,41,3.005,19:58:52.40,30.355459,-95.506958,11142.901,87.100,E,24.745,7,-25.100,22848,-114.268,-26.81,-51.23,-51.61,0.000,0.000,-28.393,-10.948438,-0.153125,-0.957031,-86.608695,-68.800003,-12.800001,0.223077,0.345385,0.253077,
14993,41,3.002,19:58:52.50,30.355459,-95.506927,11142.201,87.100,E,24.745,7,-25.100,22852,-115.747,-26.85,-51.32,-51.61,0.000,0.000,-27.954,-10.986720,-0.076563,-0.803906,-85.426086,-65.599998,-14.191305,0.226154,0.315385,0.283846,
