3047: ReferencePressure(Pa): 24306
now (ms),fps,battery (V),gpsTime,gpsLat (deg),gpsLon (deg),gpsAlt (m),gpsCourse (deg),gpsCourse (cardinal),gpsSpeed (m/s),gpsSats,bmpTemp (deg C),bmpPressure (Pa),bmpAlm (m),thermistor0 (deg C),thermistor1 (deg C),thermistor2 (deg C),tmp0 (deg C),tmp1 (deg C),gyroTemp (deg C),accelX (m/s^2),accelY (m/s^2),accelZ (m/s^2),angVelX (deg/s),angVelY (deg/s),angVelZ (deg/s),magX (Gauss),magY (Gauss),magZ (Gauss),
36069,39,2.913,20:0:21.20,30.355169,-95.485839,10517.800,95.800,E,21.504,4,-25.500,25253,-323.605,-27.25,-47.36,-46.30,0.000,0.000,-28.732,-11.216407,-0.191406,-0.995312,-82.643478,-73.669563,-17.530435,0.407692,0.052308,0.788462,
36177,39,2.913,20:0:21.30,30.355169,-95.485816,10515.701,95.800,E,21.401,4,-25.500,25261,-326.300,-27.26,-47.35,-46.30,0.000,0.000,-28.536,-11.178126,-0.344531,-0.727344,-81.878257,-80.765220,-16.000000,0.407692,0.052308,0.788462,
36280,39,2.913,20:0:21.40,30.355169,-95.485801,10514.300,95.800,E,21.401,4,-25.500,25270,-329.328,-27.19,-47.22,-46.32,0.000,0.000,82.143,-10.948438,-0.382812,-0.574219,0.000000,0.000000,0.000000,0.407692,0.052308,0.788462,
36386,39,2.912,20:0:21.50,30.355169,-95.485778,10513.901,95.800,E,21.144,4,-26.100,25110,-275.378,-27.10,-47.02,-46.37,0.000,0.000,-28.714,-11.216407,-0.421094,-0.842187,-79.304344,-81.530433,-6.608695,0.407692,0.052308,0.788462,
36487,39,2.912,20:0:21.60,30.355169,-95.485763,10513.401,95.800,E,21.041,4,-25.500,25268,-328.651,-27.10,-47.01,-46.38,0.000,0.000,-28.804,-11.407814,-0.229688,-1.110156,-79.234779,-90.434783,-8.000000,0.407692,0.052308,0.788462,
36595,39,2.912,20:0:21.70,30.355159,-95.485740,10512.800,95.800,E,20.938,4,-25.500,25273,-330.332,-27.12,-47.03,-46.38,0.000,0.000,-28.621,-10.757032,-0.535937,-0.535937,-79.443481,-84.104347,3.478261,0.407692,0.052308,0.788462,
36706,39,2.912,20:0:21.80,30.355159,-95.485717,10512.500,95.800,E,20.938,4,-25.500,25279,-332.356,-27.14,-47.04,-46.38,0.000,0.000,-28.439,-11.063282,-0.344531,-0.727344,-80.695655,-74.713043,-6.400000,0.407692,0.052308,0.788462,
36812,39,2.912,20:0:21.90,30.355159,-95.485702,10510.600,95.800,E,20.938,4,-25.500,25277,-331.679,-27.15,-47.05,-46.41,0.000,0.000,82.143,-10.718750,-0.574219,-0.918750,0.000000,0.000000,0.000000,0.407692,0.052308,0.788462,
36915,39,2.912,20:0:22.00,30.355150,-95.485679,10509.100,95.800,E,20.938,4,-26.800,25166,-294.291,-27.15,-47.05,-46.41,0.000,0.000,-28.318,-10.412501,-0.459375,-0.306250,-80.000000,-63.513042,12.800001,0.407692,0.052308,0.788462,
37023,40,2.912,20:0:22.10,30.355150,-95.485656,10508.600,95.800,E,20.938,4,-25.500,25289,-335.711,-27.16,-47.06,-46.38,0.000,0.000,-28.036,-11.101563,-0.421094,-0.650781,-85.982604,-46.678260,-3.130435,0.407692,0.052308,0.788462,
37132,40,2.912,20:0:22.20,30.355140,-95.485641,10508.300,95.800,E,20.938,4,-25.400,25289,-335.711,-27.17,-47.08,-46.36,0.000,0.000,-28.264,-11.790626,-0.574219,-0.650781,-81.391304,-74.295654,15.652174,0.407692,0.052308,0.788462,
37246,40,2.912,20:0:22.40,30.355140,-95.485588,10506.600,96.600,E,20.784,4,-25.500,25290,-336.050,-27.17,-47.06,-46.36,0.000,0.000,-28.243,-10.374219,-0.191406,-0.765625,-85.008697,-57.947826,6.817391,0.217692,-0.153846,0.788462,
37353,40,2.912,20:0:22.40,30.355140,-95.485588,10506.600,96.700,E,20.784,4,-25.500,25294,-337.392,-27.14,-47.05,-46.36,0.000,0.000,82.143,-11.369532,-0.497656,-0.880469,0.000000,0.000000,0.000000,0.217692,-0.153846,0.788462,
37453,40,2.911,20:0:22.60,30.355129,-95.485549,10504.701,97.000,E,20.886,4,-26.200,25177,-298.001,-27.09,-47.00,-46.39,0.000,0.000,-28.468,-11.484375,-0.306250,-0.803906,-82.573913,-80.417388,5.982609,0.217692,-0.153846,0.788462,
37554,40,2.911,20:0:22.70,30.355119,-95.485527,10502.500,97.100,E,20.886,4,-25.500,25310,-342.766,-27.10,-47.01,-46.37,0.000,0.000,-28.543,-10.603907,0.076563,-0.650781,-84.034782,-62.747825,3.686956,0.217692,-0.153846,0.788462,
37654,40,2.911,20:0:22.80,30.355119,-95.485511,10502.201,97.300,E,20.938,4,-25.500,25305,-341.091,-27.11,-47.02,-46.35,0.000,0.000,-28.161,-11.178126,0.038281,-1.071875,-87.721740,-48.834781,-7.791304,0.217692,-0.153846,0.788462,
37754,40,2.911,20:0:22.90,30.355119,-95.485488,10500.201,97.300,E,20.989,4,-25.500,25318,-345.456,-27.11,-47.03,-46.35,0.000,0.000,-28.718,-11.178126,-0.497656,-0.765625,-84.243476,-78.330436,-6.886957,0.217692,-0.153846,0.788462,
37859,40,2.911,20:0:22.90,30.355119,-95.485488,10500.201,97.300,E,20.989,4,-25.500,25311,-343.105,-27.05,-46.88,-46.31,0.000,0.000,82.143,-10.833595,-0.191406,-0.153125,0.000000,0.000000,0.000000,0.217692,-0.153846,0.788462,
37965,40,2.909,20:0:23.10,30.355110,-95.485443,10497.401,97.500,E,21.247,4,-26.100,25192,-303.058,-26.97,-46.66,-46.31,0.000,0.000,-28.114,-11.216407,0.191406,-1.225000,-89.599998,-36.939128,-11.826087,0.217692,-0.153846,0.788462,
38066,38,2.909,20:0:23.20,30.355110,-95.485412,10497.201,97.500,E,21.349,4,-25.500,25327,-348.479,-26.99,-46.66,-46.28,0.000,0.000,-28.754,-11.407814,-0.306250,-1.148437,-88.973915,-62.678260,-21.773912,0.217692,-0.153846,0.788462,
38166,38,2.909,20:0:23.30,30.355110,-95.485389,10496.600,97.500,E,21.401,4,-25.500,25328,-348.812,-27.00,-46.67,-46.29,0.000,0.000,-28.100,-10.757032,-0.535937,-0.153125,-86.539131,-51.408695,-5.426087,0.217692,-0.153846,0.788462,
38275,38,2.909,20:0:23.40,30.355110,-95.485359,10494.901,97.500,E,21.504,4,-25.500,25330,-349.483,-27.01,-46.68,-46.27,0.000,0.000,-28.818,-10.565626,-0.076563,-0.918750,-88.417388,-40.973911,-1.043478,0.217692,-0.153846,0.788462,
38379,38,2.909,20:0:23.50,30.355110,-95.485328,10494.401,97.500,E,21.504,4,-25.500,25330,-349.483,-27.03,-46.71,-46.25,0.000,0.000,82.143,-10.297657,-0.114844,-1.148437,0.000000,0.000000,0.000000,0.217692,-0.153846,0.788462,
38486,38,2.909,20:0:23.60,30.355110,-95.485313,10493.800,97.400,E,21.658,4,-26.900,25322,-346.798,-27.04,-46.77,-46.24,0.000,0.000,-28.154,-10.029688,-0.382812,-0.765625,-86.330436,-60.521739,-2.086956,0.217692,-0.153846,0.788462,
38586,38,2.909,20:0:23.70,30.355100,-95.485290,10493.201,97.400,E,21.761,4,-25.500,25336,-351.496,-27.04,-46.79,-46.24,0.000,0.000,-28.771,-9.953125,-0.114844,-0.689063,-86.052177,-52.243476,-1.669565,0.217692,-0.153846,0.788462,
38696,38,2.909,20:0:23.80,30.355100,-95.485260,10492.800,97.400,E,21.864,4,-25.500,25345,-354.519,-27.05,-46.81,-46.22,0.000,0.000,-28.004,-10.029688,-0.153125,-0.842187,-87.026084,-56.904346,-10.365218,0.217692,-0.153846,0.788462,
38805,38,2.909,20:0:23.90,30.355100,-95.485237,10490.500,97.400,E,21.864,4,-25.500,25342,-353.510,-27.07,-46.83,-46.20,0.000,0.000,-28.096,-9.876564,-0.076563,-0.957031,-84.660865,-63.095653,2.017391,0.217692,-0.153846,0.788462,
38914,38,2.909,20:0:24.00,30.355100,-95.485206,10489.701,97.400,E,21.864,4,-25.500,25343,-353.848,-27.01,-46.68,-46.20,0.000,0.000,82.143,-9.914844,0.114844,-0.727344,0.000000,0.000000,0.000000,0.217692,-0.153846,0.788462,
39014,39,2.909,20:0:24.10,30.355100,-95.485191,10489.000,97.400,E,21.864,4,-26.100,25263,-326.971,-26.92,-46.51,-46.15,0.000,0.000,-28.707,-10.412501,-0.153125,-0.803906,-89.182609,-46.747825,-14.608696,0.217692,-0.153846,0.788462,
39124,39,2.909,20:0:24.20,30.355110,-95.485160,10488.600,97.400,E,21.864,4,-25.500,25367,-361.896,-26.93,-46.52,-46.17,0.000,0.000,-28.611,-10.335938,-0.153125,-0.918750,-87.165214,-51.339130,-5.147826,0.217692,-0.153846,0.788462,
39225,39,2.909,20:0:24.30,30.355110,-95.485137,10487.600,97.400,E,21.864,4,-25.500,25362,-360.221,-26.95,-46.53,-46.14,0.000,0.000,-28.104,-10.297657,0.000000,-0.803906,-88.973915,-39.930435,-12.591305,0.217692,-0.153846,0.788462,
39333,39,2.909,20:0:24.50,30.355119,-95.485092,10485.500,97.400,E,21.864,4,-25.500,25375,-364.581,-26.96,-46.53,-46.13,0.000,0.000,-28.468,-10.642189,-0.191406,-1.148437,-87.652175,-45.078262,-8.417392,0.217692,-0.153846,0.788462,
39444,39,2.909,20:0:24.50,30.355119,-95.485092,10485.500,96.400,E,22.121,4,-25.400,25380,-366.251,-26.98,-46.54,-46.09,0.000,0.000,82.143,-10.182813,-0.229688,-0.612500,0.000000,0.000000,0.000000,0.217692,-0.153846,0.788462,
39559,39,2.908,20:0:24.70,30.355119,-95.485038,10483.401,96.100,E,22.070,4,-26.800,25355,-357.870,-26.99,-46.55,-46.09,0.000,0.000,-28.000,-10.795313,-0.153125,-0.803906,-87.304344,-47.234783,-8.000000,0.217692,-0.153846,0.788462,
39669,39,2.908,20:0:24.80,30.355119,-95.485023,10482.800,96.000,E,22.018,4,-25.400,25392,-370.272,-27.00,-46.58,-46.11,0.000,0.000,-28.450,-11.216407,-0.153125,-1.071875,-87.026084,-56.347827,-10.017392,0.217692,-0.153846,0.788462,
39770,39,2.909,20:0:24.90,30.355119,-95.485000,10481.701,95.900,E,21.967,4,-25.500,25386,-368.264,-27.02,-46.58,-46.09,0.000,0.000,-28.561,-10.986720,-0.114844,-0.765625,-86.747825,-59.130435,-11.826087,0.217692,-0.153846,0.788462,
39880,39,2.906,20:0:25.00,30.355119,-95.484977,10478.901,95.800,E,21.864,4,-25.500,25394,-370.944,-27.07,-46.59,-46.10,0.000,0.000,-28.546,-10.527344,-0.038281,-0.727344,-86.817390,-38.052173,-5.773913,0.217692,-0.153846,0.788462,
39989,39,2.906,20:0:25.10,30.355129,-95.484947,10477.100,95.600,E,21.812,4,-25.500,25389,-369.268,-27.02,-46.53,-46.10,0.000,0.000,82.143,-10.833595,-0.038281,-1.148437,0.000000,0.000000,0.000000,0.217692,-0.153846,0.788462,
40091,40,2.906,20:0:25.20,30.355129,-95.484931,10476.901,95.500,E,21.710,4,-26.100,25317,-345.123,-26.93,-46.41,-46.10,0.000,0.000,-28.525,-10.374219,-0.153125,-0.535937,-86.191307,-40.139129,-2.782609,0.217692,-0.153846,0.788462,
40204,40,2.906,20:0:25.30,30.355129,-95.484909,10475.600,95.500,E,21.710,4,-25.500,25401,-373.290,-26.95,-46.41,-46.11,0.000,0.000,-28.618,-10.718750,0.306250,-0.995312,-87.721740,-23.652173,-2.782609,-0.206923,0.150769,0.789231,
40312,40,2.907,20:0:25.40,30.355119,-95.484878,10475.300,95.500,E,21.710,4,-25.500,25400,-372.952,-26.96,-46.46,-46.09,0.000,0.000,-28.507,-10.986720,0.306250,-1.454687,-86.886955,-49.808696,-26.156520,-0.205385,0.116154,0.789231,
40423,40,2.906,20:0:25.50,30.355119,-95.484863,10475.000,95.500,E,21.710,4,-25.500,25415,-377.977,-26.98,-46.47,-46.08,0.000,0.000,-28.157,-10.527344,0.114844,-0.803906,-83.339134,-49.739131,-23.513044,-0.205385,0.116154,0.789231,
40534,40,2.907,20:0:25.60,30.355119,-95.484840,10474.600,95.400,E,21.349,4,-25.500,25412,-376.973,-26.98,-46.46,-46.08,0.000,0.000,82.143,-11.178126,0.191406,-1.186719,0.000000,0.000000,0.000000,-0.205385,0.116154,0.789231,
40650,40,2.906,20:0:25.80,30.355119,-95.484786,10474.000,95.300,E,21.144,4,-26.600,25310,-342.766,-27.00,-46.51,-46.09,0.000,0.000,-27.914,-10.144532,0.000000,-0.880469,-81.669563,-46.330432,-16.486955,-0.205385,0.116154,0.789231,
40751,40,2.907,20:0:25.90,30.355119,-95.484771,10472.600,95.300,E,21.041,4,-25.500,25424,-380.989,-27.02,-46.54,-46.08,0.000,0.000,-28.350,-10.642189,-0.267969,-0.650781,-80.417388,-30.886957,-3.547826,-0.205385,0.116154,0.789231,
40861,40,2.907,20:0:26.00,30.355119,-95.484748,10472.201,95.300,E,20.989,4,-25.500,25429,-382.665,-27.02,-46.54,-46.07,0.000,0.000,-28.046,-11.025001,0.382812,-1.186719,-80.069564,-28.730434,-13.426088,-0.205385,0.116154,0.789231,
40964,40,2.907,20:0:26.10,30.355110,-95.484733,10471.701,95.300,E,20.938,4,-25.500,25434,-384.335,-27.04,-46.54,-46.07,0.000,0.000,-28.621,-10.948438,0.114844,-0.689063,-81.808692,-28.660869,-28.869565,-0.205385,0.116154,0.789231,
41064,41,2.907,20:0:26.10,30.355110,-95.484733,10471.701,95.300,E,20.938,4,-25.500,25435,-384.667,-27.05,-46.56,-46.08,0.000,0.000,82.143,-10.986720,-0.038281,-0.995312,0.000000,0.000000,0.000000,-0.205385,0.116154,0.789231,
41168,41,2.907,20:0:26.30,30.355110,-95.484687,10469.901,95.400,E,20.784,4,-26.800,25330,-349.483,-27.06,-46.59,-46.09,0.000,0.000,-28.793,-10.565626,0.267969,-0.574219,-80.695655,-24.556522,-25.321739,-0.205385,0.116154,0.789231,
41271,41,2.907,20:0:26.40,30.355110,-95.484672,10469.500,95.500,E,20.732,4,-25.500,25446,-388.351,-27.07,-46.57,-46.10,0.000,0.000,-28.136,-10.374219,-0.153125,-0.842187,-78.678260,-36.034782,-24.973913,-0.205385,0.116154,0.789231,
41371,41,2.907,20:0:26.50,30.355110,-95.484649,10469.000,95.500,E,20.681,4,-25.500,25444,-387.680,-27.08,-46.58,-46.10,0.000,0.000,-28.261,-9.991407,0.191406,-1.186719,-76.382606,-44.243476,-18.991304,-0.205385,0.116154,0.789231,
41480,41,2.906,20:0:26.60,30.355110,-95.484626,10468.401,95.600,E,20.629,4,-25.500,25455,-391.358,-27.09,-46.60,-46.09,0.000,0.000,-29.064,-10.297657,0.306250,-1.148437,-7
